time /s	I /mA	E /V
170.000	209.892	3.212
170.200	209.893	3.212
170.400	209.891	3.212
170.600	209.893	3.212
170.800	209.892	3.212
171.000	209.892	3.212
171.200	209.891	3.212
171.400	209.890	3.212
171.600	209.890	3.212
171.800	209.891	3.212
172.000	209.891	3.212
172.200	209.892	3.212
172.400	209.892	3.212
172.600	209.890	3.212
172.800	209.891	3.213
173.000	209.891	3.213
173.200	209.891	3.213
173.400	209.891	3.213
173.600	209.891	3.213
173.800	209.891	3.213
174.000	209.890	3.213
174.200	209.892	3.213
174.400	209.891	3.213
174.600	209.890	3.213
174.800	209.891	3.213
175.000	209.891	3.213
175.200	209.890	3.213
175.400	209.888	3.213
175.600	209.889	3.213
175.800	209.890	3.213
176.000	209.890	3.213
176.200	209.890	3.213
176.400	209.889	3.213
176.600	209.889	3.213
176.800	209.891	3.213
177.000	209.890	3.214
177.200	209.891	3.214
177.400	209.890	3.214
177.600	209.893	3.214
177.800	209.892	3.214
178.000	209.891	3.214
178.200	209.891	3.214
178.400	209.892	3.214
178.600	209.892	3.214
178.800	209.891	3.214
179.000	209.891	3.214
179.200	209.891	3.214
179.400	209.890	3.214
179.600	209.890	3.214
179.800	209.891	3.214
180.000	209.891	3.214
180.200	209.890	3.214
180.400	209.891	3.214
180.600	209.892	3.214
180.800	209.892	3.215
181.000	209.891	3.215
181.200	209.893	3.215
181.400	209.893	3.215
181.600	209.892	3.215
181.800	209.891	3.215
182.000	209.893	3.215
182.200	209.891	3.215
182.400	209.893	3.215
182.600	209.893	3.215
182.800	209.893	3.215
183.000	209.893	3.215
183.200	209.891	3.215
183.400	209.893	3.215
183.600	209.892	3.215
183.800	209.895	3.215
184.000	209.892	3.215
184.200	209.894	3.215
184.400	209.893	3.215
184.600	209.891	3.215
184.800	209.893	3.216
185.000	209.892	3.216
185.200	209.891	3.216
185.400	209.892	3.216
185.600	209.892	3.216
185.800	209.890	3.216
186.000	209.892	3.216
186.200	209.893	3.216
186.400	209.891	3.216
186.600	209.892	3.216
186.800	209.892	3.216
187.000	209.893	3.216
187.200	209.894	3.216
187.400	209.894	3.216
187.600	209.893	3.216
187.800	209.893	3.216
188.000	209.895	3.216
188.200	209.894	3.216
188.400	209.892	3.216
188.600	209.892	3.216
188.800	209.892	3.216
189.000	209.894	3.217
189.200	209.894	3.217
189.400	209.893	3.217
189.600	209.892	3.217
189.800	209.892	3.217
190.000	209.893	3.217
190.200	209.892	3.217
190.400	209.893	3.217
